x,y
-1415.493,-3190.253
-1966.845,-2522.889
-2149.026,-2783.104
-2884.204,-4718.613
-4296.801,-3007.718
-3734.976,-4817.906
-3734.976,-4817.906
-4530.997,-8515.461
-4433.695,-6355.842
-1295.035,-4319.124
-2454.2,-5570.377
-2429.82,-8890.53
-3476.754,-10831.511
-4531.893,-4489.033
-5630.23,-8729.32
-13238.897,9366.138
-1479.293,-7144.475
-4853.024,-5210.608
-1861.427,-5463.366
-876.719,-3634.896
-5479.676,-7882.418
-5912.998,-8978.689
-1797.131,-5620.448
-2688.562,-6079.102
-3293.084,-6297.981
-3051.201,-6801.815
-5956.159,-7630.538
-4771.175,-8890.221
-3896.850525,-7390.065308
-3769.791,-4109.053
-3528.976,-9486.587
-1952.624,-4786.931
-3449.523,-4792.212
-3449.523,-4792.212
-6871.987,-8826.222
-2130.32,-5344.389
-2455.55,-5372.08
-4326.645,-6844.234
-3461.775,-9966.445
-3866.741,-7455.068
1201.772705,-2964.393311
-3460.114,-7163.131
-3395.289,-6500.15
-3701.106,-7600.518
-4398.35,-7624.94
-1435.7,-9000.78
-2048.526,-3976.71
-3249.406,-3135.888
-1691.622,-8669.172
-1117.946,-8442.706
-1691.622,-8669.172
-1691.622,-8669.172
-1359.36,-8858.15
-1510.487,-8797.323
-2911.43,-10732.64
-1198.34,-2746.005
-3310.701,-10849.062
-1198.34,-2746.005
-3040.856,-10651.127
-242.7435913,-1385.865112
-3826.874,-5071.816
-1325.945,-3243.087
-2482.294,-3236.169
-2183.696,-11410.396
-3889.286,-4160.935
-3578.774,-10046.885
-947.551,-3962.65
-1915.409,-7163.812
-1689.129,-6029.181
-1417.681,-6628.607
-1352.57,-2927.616
-2919.296,-4412.982
-2024.566,-11399.249
-1283.36,-1764.95
-4635.65,-5514.61
1201.772705,-2964.393311
-5048.743,-9359.162
-3428.436,-5384.726
-1260.145,-3513.788
-1135.727,-2675.765
-1230.479,-3777.343
27569.391,-36405.558
-3683.479,-5445.814
-465.08,-3423.645
-5189.216,-10210.23
-4609.841,-11503.062
-659.988,-4049.516
-2383.95,-12709.45
-2460.428,-5889.664
-2460.428,-5889.664
-1923.85,-13426.12
-3544.259,-10723.944
-4240.255,-6614.352
-242.7435913,-1385.865112
-2951.179,-11077.32
-2830.445,-11127.403
-3175.149,-10632.111
-1747.781,-5202.54
-1469.85,-9124.67
-2525.117,-6975.937
-2183.696,-11410.396
-2929.841,-10395.813
-4674.843,-6348.433
-3050.53,-10911.14
-2830.445,-11127.403
-5290.812,-10599.054
-413.848,-4251.687
-4115.29,-6680.7
-1348.151,-3749.473
-1059.871,-3794.311
-1338.946,-4162.341
-4314.16,-4641.29
-3984.091,-4197.094
-1424.56,-1606.3
-1424.56,-1606.3
-4305.21,-4618.12
-4090.679,-3986.08
937.7611084,-1667.731689
937.7611084,-1667.731689
-3366.87,-7527.341
-2484.242,-5634.151
-1832.138,-2927.119
-8539.075,-13483.323
-1855.505,-4610.4
-1211.157,-4632.624
-1590.869,-4242.647
-3218.767,-11312.489
-2747.63,-10563.076
-1737.679,-10318.519
-2328.37,-5403.84
-1840.215,-2055.168
-2454.2,-5570.377
-2118.936218,-2107.943909
-2306.883179,-2267.321777
-1532.48,-2466.31
-2910.388,-7045.312
-787.218,-3772.105
-1500.309,-4985.588
-1144.943,-4685.544
-1423.949,-13938.465
-2456.285,-3370.822
-1966.731,-5228.841
-2688.562,-6079.102
-4522.909,-4525.756
-2244.15,-5319.009
-4918.512,-10681.811
-4305.193,-11628.459
-2271.945,-10545.384
-4418.801,-11025.225
-4418.801,-11025.225
-3991.338,-4241.239
-2413.525,-11661.291
-2515.808,-5216.37
-1328.662,-8717.796
-2153.742,-6869.151
-1445.826,-3704.126
-2552.52,-2069.178
-4477.487,-5675.68
1201.772705,-2964.393311
-4065.588,-3766.172
-4168.703,-10814.419
-960.585,-4200.682
-2550.217,-5583.768
-4077.472,-7826.253
-4834.6,-6816.88
-4611.969,-5590.897
-3501.6,-11480.8
-3582.543,-11447.867
-3722.48761,-4135.89563
-5468.1,-8905.12
-5468.1,-8905.12
-2915.608,-10703.421
-3692.132,-9568.759
-2880.475,-10656.142
-3348.636,-11161.522
-3852.67,-9599.021
-3014.186,-3467.253
-5252.572,-9412.439
-5634.276,-9569.442
-1321.68,-3819.93
-1213.159,-3966.294
-2003.17,-4696.93
-2003.17,-4696.93
-2565.438,-10889.25
-1681.246,-3697.877
-1738.76,-8451.94
-3683.247,-10812.225
-3934.66,-9955.99
-2427.438,-5272.487
3505,-3514
-2314.405,-3818.896
-5727.283,-9362.657
-5902.96,-9257.11
-3251.906494,-4817.450378
-4316.975,-11508.808
-1353.961,-4915.531
-1703.11,-2597.938
-3504.4,-10259.15
-3504.4,-10259.15
-5018.505,-6663.7
-4342.987,-6886.891
-4360.213,-7061.076
-3270.28,-7128.3
-4433.695,-6355.842
-4326.645,-6844.234
-1457.915,-3862.784
-5025.347,-6637.493
-4342.987,-6886.891
-1296.842,-2512.846
-1295.349,-2526.935
-804.314,-4596.675
-2628.125,-6744.671
-3894.208,-4565.658
-4687.482,-10919.554
-1007.23,-12647.08
-2763.914,-3398.254
-3552.322,-11349.507
-2214.264,-11183.107
-3846.821,-11332.483
-1276.076,-2268.654
-1276.076,-2268.654
-2648.815,-4633.621
-3981.98,-4092.271
-1371.271,-2304.388
-1469.32,-8980.83
-4721.582,-11434.394
-3233.211,-10708.45
-2980.644,-10616.986
-3989.374,-9918.72
-3815.501,-9906.716
-1884.435,-4521.047
-3310.701,-10849.062
-1457.915,-3862.784
-2515.808,-5216.37
-2511.438,-5880.49
-2010.459,-5410.035
-3706.329,-6258.067
-602.808,-4130.583
-2311.144,-12597.307
-2604.91,-6642.63
-3966.538,-11190.572
-992.029,-12679.213
-5151.128,-6627.515
-5148.92,-10810.066
-4408.871,-5144.487
-4321.983,-7031.517
-1914.939,-10743.88
-5285.919,-10681.737
-1892.702,-8623.172
-3847.384,-9889.667
-1333.622,-6697.199
-1750.432,-6148.198
-1407.963,-7195.067
-1860.982,-3737.758
-1601.07,-13188.2
-1411.757,-3838.03
-1087.749,-3899.889
-4291.965,-6762.696
-1087.749,-3899.889
-5074.81,-8510.78
-4176.823,-8462.348
-1192.605,-2772.315
-4257.344,-5077.312
-4895.685,-10856.103
-5002.669,-11159.87
-4814.57,-8503.29
-3946.591,-4651.797
-3184.86,-4469.482
-4147.17,-11297.319
-5302.31,-10875.17
-3719.988,-11064.066
-4867.282,-11430.995
-3884.76,-11422.43
-3864.667,-11196.6
-4775.37,-10598.346
-4361.366,-7084.106
-2460.494,-5171.854
-3077.032,-2166.22
-1621.63,-1810.639
-2823.405,-2347.596
-1239.93,-4549.687
-2556.724,-50852.811
-1477.84,-6559.767
-1503.122,-7397.105
-5156.83,-8695.53
-1058.15,-12833.964
-5273.606,-8839.466
-812.736,-12928.078
-3453.206,-9944.348
-1346.53,-21191.759
-5723.906,-6020.313
-3441.219,-10710.586
-3935.004,-9852.073
-2014.35,-3303.96
1201.772705,-2964.393311
-1950.07,-13146.31
-4132.984,-9318.262
-3395.41,-5538.977
-3268.19,-12616.34
-3972.949,-4366.511
-4105.397,-6848.403
-4105.397,-6848.403
-1066.917,-3889.733
-4283.811,-6181.574
-3859.034,-10852.989
-2465.855,-5937.298
-3650.491,-10834.822
-4817.052,-8558.183
-2511.438,-5880.49
-3758.944,-10872.415
-2363.477,-5949.142
-4817.052,-8558.183
-3665.98,-11297.535
-6470.893,-8456.604
-883.19,-3729.583
-1176.346,-4047.134
-931.665,-4314.797
-3866.741,-7455.068
-3866.741,-7455.068
-4291.965,-6762.696
-4605.796,-6441.065
-2511.438,-5880.49
-2149.99,-5652.608
-4632.663,-10987.528
-1999.49,-11324.97
-3002.935,-3149.015
-2183.379,-11592.901
-6012.08,-8178.37
-1728.29,-4839.372
-5137.02,-9395.77
-4791.618,-8992.198
-4791.618,-8992.198
-2381.775,-11600.587
-2644.053,-3712.55
-1605.02,-8842.02
-1000.837,-2880.206
-2525.033,-3411.045
-782.161,-4226.64
-2024.237,-3711.615
-3799.005,-5977.093
-3226.309,-6687.698
-1793.039,-8802.068
-1975.046,-2393.282
-2637.886,-1833.939
-5509.981,-9869.927
-1239.93,-4549.687
-5571.319,-8981.386
-5571.319,-8981.386
2022.574,19952.583
-5569.639,-9119.089
-1752.82,-2081.21
-2824.572,-10827.475
1201.772705,-2964.393311
-2873.804,-5089.902
-2293.221,-4713.876
-2648.082,-4865.524
-3127.66,-3891.91
-4442.144,-6568.452
-3942.19,-6349.58
-2456.685,-4058.115
-1311.306,-3197.321
-2285.802,-2211.782
-3859.596,-4919.91
-3245.205,-9547.632
-4105.876,-9137.514
-4105.876,-9137.514
-3354.925,-7390.105
-2004.017,-11427.442
-1903.663,-11751.569
-3232.767,-3540.722
-6682.917,-8620.674
-3048.804,-7548.808
-3867.114,-10876.766
-3867.114,-10876.766
-3916.888,-10965.101
-1247.62,-3657.803
-3273.497,-10755.432
-3917.054,-4096.757
-1787.73,-13298.62
-5087.819,-10439.077
-4433.695,-6355.842
-4433.695,-6355.842
-4853.323,-6569.854
-1663.33,-1788.017
-5871.82,-7606.839
-1789.614,-2288.952
-5124.728,-6605.017
-5114.891,-6936.004
-2865.167,-5291.73
-2427.438,-5272.487
-1369.066,-3138.728
-4145.67,-7970.49
-2962.907,-5226.024
-4511.626,-10764.263
-3866.741,-7455.068
-867,-4479.656
-1350.841,-2927.083
-1096.676,-3850.507
-1472.08,-2380.54
-766.045,-4461.552
-1638.66,-1715.7
-1638.66,-1715.7
-1880.656,-1889.267
-2524.131,-8617.486
-2524.131,-8617.486
-4342.987,-6886.891
-3305.715,-6354.5
-2550.522,-7661.988
-1021.593,-2645.518
-1179.87,-2520.676
-2125.166,-10263.752
-3395.289,-6500.15
-5532.006104,-5372.501892
-2470.018,-3464.278
-2487.491,-3423.204
-1984.861,-3234.287
-4568.43,-8950.03
-5349.146,-9670.185
-5640.11,-49754.015
-2079.355,-9884.024
-3280.725,-6760.649
-3280.725,-6760.649
-5755.906,-7591.563
-5983.749,-7453.458
-5361.947,-8286.687
-5601.022,-5915.38
-5633.272,-5744.622
-2866.505,-6482.407
-2866.505,-6482.407
-2751.544,-6495.792
-3639.657,-7448.239
-4186.217,-8100.904
-5380.361,-8839.692
-5380.361,-8839.692
-3655.666,-11177.626
-3552.322,-11349.507
-2996.342,-11282.192
-3604.736,-10819.255
-1292.602,-13454.422
-3453.206,-9944.348
-916.25,-3434.555
-5659.692,-5874.52
-5780.396,-6003.409
-5246.63,-9186.827
-5035.776,-6921.384
-1670.54,-8678.08
-4231.381,-4669.899
-2528.5,-4693.15
-4229.459,-8382.764
-1901.73,-13253.21
-1885.47,-7130.395
-4621.078,-4457.476
-2367.847,-6838.324
-5610.579,-6168.017
-199.8480835,-4144.022583
-846.033,-3810.755
-4457.421,-9470.009
-2363.477,-5949.142
-2548.814514,-6034.984619
-3141.739,-6470.094
-3475.16,-9234.71
-1276.076,-2268.654
-1614.518,-1814.643
-4115.29,-6680.7
-4115.29,-6680.7
-5345.432,-5903.44
-4561.39,-6464.44
-4707.644,-6406.999
-734.582,-3490.349
-906.979,-3870.81
-1168.388,-4121.315
-3453.206,-9944.348
-2026.663,-2989.941
-3243.892,-7223.486
-4316.975,-11508.808
-3864.282,-11166.327
-35833.02,-4250.506
-35833.02,-4250.506
-5317.69,-10222.57
-35833.02,-4250.506
-5155.278,-10557.389
-913.111,-12637.54
-895.866,-12635.601
-1398.63,-1645.324
-1828.762,-1939.539
-2739.779,-2122.775
-1682.7,-13612.51
-2910.388,-7045.312
-3913.057,-10013.611
-3878.99,-9970.6
-2979.2,-10768.732
-3108.159,-12625.934
-942.94,-12541.961
-2790.63,-10817.422
-3114.449,-11090.908
-1605.02,-8842.02
-2018.248,-5793.954
-4886.46,-6737.075
-5896.231,-7622.322
-3959.164,-4236.231
-3959.164,-4236.231
-4568.43,-8950.03
-4433.695,-6355.842
-1096.676,-3850.507
-3804.117,-7490.496
-1176.872,-2752.676
-500.63,-3731.083
-3916.847,-7580.792
,
-2223.797,-4519.452
-367.761,-3771.387
-2711.533,-10468.876
-2659.438,-6809.089
-2232.31,-8385.11
-2823.405,-2347.596
-28424.02,-44746.025
-3376.726379,-6964.287598
-2710.848,-6442.213
-2720.287,-6489.84
-2372.153,-2404.386
-1534.332,-8477.051
-1487.561,-8652.749
-1858.363,-8768.868
-1845.73,-8956.19
-726.098,-4566.93
-1620.414,-11916.911
-3799.935,-5410.844
-2586.009,-4885.223
-3233.892,-4977.647
-4255.409,-4664.738
-2751.669,-10362.365
-1988.415,-5873.275
-5464.021,-9539.356
-4442.144,-6568.452
-4853.323,-6569.854
-2595.1,-5423.15
-2266.242,-11145.711
-1690.34,-13586.25
-3293.084,-6297.981
-2128.385,-11585.589
-1605.02,-8842.02
-1487.561,-8652.749
-2523.538,-6505.081
-2256.875,-6978.597
-4610.54,-6443.38
-5177.71,-6678.39
-5050.88,-7116.89
-4779.769,-10342.493
-2470.018,-3464.278
-1538.856,-2180.64
-1809.796,-2141.124
-1913.432,-2591.622
-1913.432,-2591.622
-4609.325,-11543.81
-35833.02,-4250.506
-726.085,-4070.79
-4038.73,-3924.63
-3658.454,-4591.979
-2828.85,-5208.555
-3127.14,-5132.259
-2243.919,-7391.139
-2606.294,-4309.879
-4362.374,-4778.59
-3971.158,-6818.336
-3894.208,-4565.658
-3428.436,-5384.726
-3449.523,-4792.212
-1346.309,-13783.549
-1825.002,-4593.279
-1152.799,-2683.453
-1649.81,-13481.09
-1930.41,-13108.84
-1930.41,-13108.84
-1172.977,-12154.257
-1411.126,-13739.499
-1335.51,-3011.241
-1230.82,-2765.18
-1738.76,-8451.94
-2170.34,-8586.62
-4420.66,-6417.22
-4201.768,-7517.116
-5945.068,-9120.417
,
-5412.52,-9072.95
-4676.713501,-5949.209412
-1222.834,-12156.728
-2767.921,-10962.521
-1282.97,-12390.606
-432.923,-4101.693
-3939.9,-10876.517
-3488.02,-9676.009
-3955.252,-9706.79
-934.609,-4648.832
-1307.921,-3884.659
-4811.737,-8801.188
-1392.89,-4882.58
-1444.36,-4782.21
-1538.856,-2180.64
-1752.82,-2081.21
-2457.869,-6664.411
-615.244,-3425.695
-5346.29,-9022.354
-5346.29,-9022.354
-2561.123,-7570.689
-521.232,-4401.843
-5417.171,-8697.571
-4575.77,-6522.3
-3449.523,-4792.212
-3409.79,-5671.18
-5079.603,-6100.105
-5097.749,-6102.355
-2553.107,-3839.272
-1498.374,-6227.696
-5397.5,-6175.501
-2669.83,-6001.34
-1778.76,-2871.53
-627.595,-3590.064
-545.746,-3533.586
-2668.448,-10208.261
-5138.794,-10710.738
-2981.598,-4944.099
-1807.352,-3717.13
-1350.713,-3919.048
-2454.2,-5570.377
-2329.928,-5983.7
-1798.48,-5014.23
-4004.308228,-4417.350098
-4169.941,-4724.531
-1430.105,-6455.063
-4111.969,-5910.584
-4587.6,-6527.16
-1482.069,-2833.64
-3366.062,-7156.298
-5655.527,-8514.728
-5247.221,-9673.187
-947.551,-3962.65
-4542.93,-7109.26
8534.694,-616.319
-3069.283,-6940.699
-5182.226,-6047.375
-4527.54,-6503.82
-880.214,-3846.866
-4319.771,-6970.183
-2647.861,-2397.9
-3513.58,-11325.305
-4927.047,-11174.812
-3633.122,-11542.565
-4194.955,-11132.284
-5392.745,-10299.365
-5285.919,-10681.737
-4282.317,-11352.088
-4829.119,-10618.802
-5065.788,-10905.51
-2865.58,-4659.524
-2118.936218,-2107.943909
-1994.322,-1981.707
790.533,-909.001
-1014.12,-4035.31
-521.232,-4401.843
-2618.218,-7613.496
-1067.147,-4021.418
-2618.218,-7613.496
-3622.07,-9391.77
-2054.119,-5669.714
-3352.258,-3528.394
-1910.85,-11603.192
-1058.15,-12833.964
-2010.459,-5410.035
-3126.513,-10626.744
-732.504,-3871.789
-705.571,-4038.45
-1603.421,-1745.593
-1257.6,-4503.83
-4970.184,-8714.925
-5071.6,-8481.75
-835.264,-3836.607
-3866.741,-7455.068
-5580.594,-9324.222
-4522.706,-8509.365
-5183.329,-8436.871
-1314.14,-2538.09
-1239.18,-2694.86
-891.194,-3668.264
-3082.591,-4980.075
-445.865,-3769.22
-445.865,-3769.22
-2911.43,-10732.64
-1691.622,-8669.172
-1817.824,-5167.475
-2251.16,-2429.47
-2615.561,-2254.823
-1114.959,-4826.376
-6654.23,-8561.5
-4111.969,-5910.584
-2576.411,-2172.175
-2107.654,-10825.564
-1144.04,-2858.945
-600.713,-3366.291
-4590.379,-8552.888
-5607.809,-9542.958
-458.468,-3674.52
-3919.494,-7452.219
-4572.975,-5974.553
-1914.939,-10743.88
-2220.7146,-5638.467224
1292.248,11440.843
-2836.163,-4356.874
-4864.004,-9830.369
-5520.89,-8886.07
-4698.531,-8362.791
-2673.022,-5471.211
-1984.35,-9334.2
-1984.35,-9334.2
-4824.72,-6535.94
-5144.036,-9535.419
-5160.252,-6855.223
-1762.25,-6186.69
-4438.979,-8339.94
-1165.771,-6748.584
-2456.685,-4058.115
-548.208,-4503.359
-5326.837,-6301.764
-4605.796,-6441.065
-3280.725,-6760.649
-4105.397,-6848.403
-1350.713,-3919.048
-1328.662,-8717.796
-4970.184,-8714.925
-3461.775,-9966.445
-3441.219,-10710.586
-2056.062,-10221.69
-1274.02,-3845.4
-3677.663,-4023.091
-2032.085,-3141.139
-1097.353,-2561.646
-1573.27,-8957.9
-2268.683,-5480.487
-2750.978,-2865.734
-1754.711,-3014.526
-2255.949,-2824.582
-1276.666,-2318.743
-2550.217,-5583.768
-2104.62,-5715.31
-3858.38,-9760.89
-4295.317,-5986.14
-1955.248,-7359.065
-1452.149,-3292.156
-5397.643,-9068.857
-2002.493,-7020.059
-2533.439,-6634.739
-1573.27,-8957.9
-2298.01,-4388.827
-3750.225,-9877.11
-1326.91,-2294.802
-1310.317,-2256.868
-3478.24,-9331.32
-6163.238,-8073.025
-2343.293,-4021.919
-2343.293,-4021.919
-1654.7,-13555.45
-2387.642,-4236.855
-1809.082,-5527.978
-874.306,-12893.14
-433.097,-3124.239
-2515.808,-5216.37
-2429.06,-6353.41
-4732.621,-6777.792
-2268.683,-5480.487
-2377.873,-7576.784
-1348.733,-2994.535
-5345.432,-5903.44
-2527.735,-4659.596
-4169.941,-4724.531
-2560.148,-4593.831
-5663.292,-9117.125
-5380.84,-10558.06
-4244.497,-8390.832
-2948.482,-7055.497
-3250.54,-6918.379
-3250.54,-6918.379
-2955.865,-6954.496
-1810.652,-5583.519
-3207.211,-4971.843
-2942.462,-10122.774
-5035.776,-6921.384
-5524.184,-9191.659
-4201.296,-9433.991
-3054.20282,-2960.75531
-1674.675,-4875.584
-5417.308,-5962.878
-5173.517,-9567.961
-4796.137,-4795.951
-1246.83,-12677.3
-1605.479,-5381.636
-3130.543,-10929.783
-1679.735,-8288.847
-1836.145,-8427.675
-286.905,-4254.389
-1868.06,-13529.98
-1305.61,-12363.88
-1839.31,-13608.22
-2934.732,-12583.976
-1283.36,-1764.95
-1095.695,-2649.14
-2266.242,-11145.711
-433.097,-3124.239
-1605.33,-8935.27
-4622.4,-6448.59
-2427.504,-6699.388
-3925.731,-9790.597
-5563.522,-9006.251
-5290.391602,-1906.980408
-3094.223,-6744.32
-779.541,-4654.987
-1217.505,-12362.093
-1810.652,-5583.519
-3326.924,-7298.359
-2607.674,-10911.284
-2929.841,-10395.813
-3050.53,-10911.14
-3392.327,-10103.364
-4117.058,-7798.849
-5148.852,-6915.737
-4442.144,-6568.452
-4609.841,-11503.062
-994.588,-3278.001
-3296.464,-3796.286
-1462.948,-6493.065
-2427.438,-5272.487
-4433.695,-6355.842
-2164.897,-4964.958
-2546.247,-10220.029
-1687.067,-4827.33
-2604.91,-6642.63
-2661.995,-6699.49
-1875.31,-8263.65
-1915.409,-7163.812
-1874.047,-8722.994
-1004.3,-12580.162
-4922.096,-9120.633
-2048.164,-5237.795
-1457.915,-3862.784
-2039.938,-5942.04
-4676.713501,-5949.209412
-1205.76,-4247.93
-2552.52,-2069.178
-1525.335,-7206.45
-3681.387,-7808.755
-3570.94,-9129.39
-3926.704,-9694.459
4608.501,2451.757
-546.839,-3620.976
-4609.01,-7115.4
-4829.119,-10618.802
-4676.713501,-5949.209412
-4479.143,-9445.578
-1417.77,-8825.7
-3939.9,-10876.517
-3449.523,-4792.212
-4363.58,-6643.05
-4420.66,-6417.22
-5173.517,-9567.961
-5173.517,-9567.961
-4675.513,-11587.267
-3366.87,-7527.341
-5962.969,18182.396
-4264.157,-9244.039
-2050.12,-4717.49
-2189.459,-5997.034
-725.549,-4030.685
-1295.025,-3930.936
-4358.42,-7767.78
-3665.586182,-4918.61731
-2017.004,-10776.143
-5417.308,-5962.878
-2023.709,-10577.669
-1772.3,-13624.88
-1871.1,-13451.59
-4929.11,-10646.69
-5108.936,-10209.804
-4394.656,-10713.09
-5122.112,-10118.536
1199.596,-2982.671
-882.131,-4190.743
-3868.69,-9765.17
-3894.488,-9938.868
-905.769,-3737.22
-3506.74,-9248.58
-2326.018,-7060.617
-4674.494,-10688.908
-5113.679,-10149.535
-5081.57,-10386.768
-3717.072,-7947.317
-2223.942,-11226.446
-589.607,-4179.727
-1169.322998,-3774.701782
-5087.819,-10439.077
-5087.819,-10439.077
-4479.143,-9445.578
-4911.844,-10371.07
-2383.95,-12709.45
-2278.582,-5897.731
-2091.975,-11643
-5187.267,-9467.999
-5539.206,-8971.985
-2048.164,-5237.795
-465.287,-3901.547
-1850.8,-11573.49
-3031.993,-7044.13
-666.945,-3997.708
-807.195,-4067.866
-5047.703,-6782.326
-3392.92,-9376.97
-3814.729,-4044.291
-3685.255,-4172.87
-3949.3,-4102.28
-5945.068,-9120.417
,
-5529.238,-4802.614
-5499.638,-4737.554
-3796.669,-4818.402
-3097.192,-3799.935
-2865.167,-5291.73
-1631.165,-5996.598
-3879.433,-7960.805
-703.4342041,-4480.806091
-4622.4,-6448.59
-4827.53,-6506.83
-4668.905,-11447.367
-2469.83,-7086.234
-4105.397,-6848.403
-3771.282,-4080.126
-5161.651,-8641.748
-2508.442,-6734.779
-3025.826,-7621.5
-1013.061,-2615.379
-1605.479,-5381.636
-589.607,-4179.727
-521.232,-4401.843
-4649.394,-10653.293
-2184.043,-8359.481
-1157.33,-2444.72
-5161.651,-8641.748
-1127.649,-12631.778
-4460.6,-8711.063
-3488.822,-10707.141
-5085.171,-6737.667
-1755.535,-4560.464
-853.146,-3729.647
-1255.565,-2106.776
-1024.51,-4608.187
-2607.674,-10911.284
-2980.644,-10616.986
-2591.433,-10189.125
-1572.329,-3813.914
-3991.94,-9269.98
-2536.91,-8587.88
-3856.475,-9351.655
-4221.81,-7520.9
-4252.038,-9211.792
-859.646,-3323.255
-4535.035,-6678.296
-4270.49,-7518.061
-5007.492,-6216.589
-3428.436,-5384.726
-3461.775,-9966.445
-2060.548,-10153.896
-5311.094,-10284.151
-3627.438,-4149.574
-4774.609,-5372.388
-3866.741,-7455.068
-2236.091,-6016.826
-1809.117,-2007.495
-3812.292,-9835.78
-2056.074,-3317.136
-2456.685,-4058.115
-4010.671,-10649.437
-1998.257,-5676.277
-4028.591,-9303.958
-3389.85,-9102.65
-868.997,-4088.8
-1738.76,-8451.94
-2876.598,-4428.736
-2615.561,-2254.823
-2610.438,-5143.327
-3896.850525,-7390.065308
-4151.02,-4858.99
-1239.56,-4454.25
-2751.669,-10362.365
-2751.669,-10362.365
-1577.723,-3872.484
-4709.266,-5436.476
-934.609,-4648.832
-3383.781,-7239.508
-2427.438,-5272.487
-5515.77,-9302.263
-2502.353,-5903.994
-4023.268189,-7772.348084
-970.255,-2867.231
-983.95,-2880.984
-4118.29,-4836.03
-916.25,-3434.555
-179.85,-35179.607
-1447.071,-13807.374
-3529.427,-10790.414
-2131.244,-6926.291
-3529.427,-10790.414
-1405.24,-8819.89
-1405.24,-8819.89
-5400.357,-6073.812
-1031.368,-3237.884
-602.064,-4475.922
-5235.151,-9220.396
-4379.936,-6253.688
-1470.736,-7059.351
-1470.736,-7059.351
-4655.004,-4409.565
-2342.944,-4844.794
-3030.852,-4687.717
-3030.852,-4687.717
-5043.943,-9287.724
-1292.037,-12191.097
-1434.296,-4160.136
-452.585,-3420.381
-906.979,-3870.81
-5662.167,-6015.221
-2246.542,-11142.803
-2683.627,-2647.621
-2019.507,-2003.303
-1994.24,-3365.89
-1579.511108,-8660.324585
-2009.313,-11047.955
-4927.351,-11107.384
-4393.554,-6574.686
-858.655,-3662.387
-3575.065002,-7799.793823
-433.097,-3124.239
-2343.293,-4021.919
-4744.265,-8863.822
-3827.962,-4077.935
-2023.709,-10577.669
-1249.266,-4265.059
-2992.945,-5155.981
-4227.019,-8333.08
-2710.848,-6442.213
-2468.239,-6876.95
-4664.43,-9607.332
-3972.949,-4366.511
-4038.73,-3924.63
-2865.58,-4659.524
-876.719,-3634.896
-2440.35,-5367.05
-3519.986,-6337.125
-2452.13,-10196.48
-2039.938,-5942.04
-1974.659,-5952.801
-1974.659,-5952.801
-3294.693,-7132.756
-1154.141,-2595.732
-2876.598,-4428.736
-3896.850525,-7390.065308
-3350.826,-11133.799
-5087.819,-10439.077
-5499.638,-4737.554
-2574.7,-3830.453
-6164.748,-8409.746
-1358.899,-3723.494
-1312.452,-1693.848
-2710.848,-6442.213
-4531.893,-4489.033
-938.764,-12574.486
-5889.897,-7431.236
-6417.696,-3078.308
-5087.819,-10439.077
-2640,-3010.433
-3006.897,-12564.853
-2439.53,-4441.059
-1919.773,-5467.61
1292.248,11440.843
-1192.605,-2772.315
-5148.92,-10810.066
-5809.199,-5782.509
-7291.19,-6654.911
-2573.35,-2315.881
-7265.11,-10059.052
-3188.471,-3245.715
-3054.20282,-2960.75531
-1255.565,-2106.776
-2149.22,-2143.76
937.7611084,-1667.731689
,
-1350.713,-3919.048
-2457.718,-11604.095
-3280.138,-2849.125
-5798.315,-5814.754
-1879.752,-7453.077
-4633.553,-10768.172
-5346.29,-9022.354
-1626.668,-5059.092
-1353.961,-4915.531
-4134.558,-7479.504
-677.8977051,-4332.808594
-4368.041,-6803.445
-4814.833,-4794.193
-5276.703,-4884.604
-2571.128906,-4035.968018
-2296.921,-2432.132
-3223.838,-7514.101
-3270.28,-7128.3
-3130.043,-7048.182
-4239.251,-8176.393
-3778.439,-7670.399
-1217.889,-2207.549
-1874.047,-8722.994
-4605.796,-6441.065
-4605.796,-6441.065
-3392.327,-10103.364
-1014.12,-4035.31
-3828.652,-4660.726
-4674.843,-6348.433
-1750.733,-2945.297
-2289.72,-4434.943
-2289.72,-4434.943
-2929.841,-10395.813
-3392.327,-10103.364
-1365.524,-12253.61
-521.232,-4401.843
-707.826,-3433.271
-4192.426,-6354.438
-1702.831,-5503.006
-1702.831,-5503.006
-1879.07,-13509.41
-3858.38,-9760.89
-3644.28,-9479.12
-1457.915,-3862.784
-5162.649,-4742.285
-605.006,-4026.04
-5138.791,-10339.12
-4725.07,-11189.143
-5318.949,-10530.346
-3966.017,-7364.695
-3966.017,-7364.695
-3175.433,-3179.234
-4345.045,-8263.679
-5146.757,-8693.334
-1435.7,-9000.78
-1885.47,-7130.395
-6546.593,-8482.05
-7328.624,-6245.333
-849.496,-3533.68
-602.808,-4130.583
-3096.778,-6805.343
-2550.217,-5583.768
-1589.267,-3912.051
-1589.267,-3912.051
-2793.62,-6099.88
-5190.202,-6707.404
-3658.454,-4591.979
-4692.411804,-6322.321106
-4507.818,-4240.469
-4522.085,-4214.39
-4388.93,-4166.671
-4169.941,-4724.531
-4140.483,-3958.957
-3021.633,-4684.117
-2115.218,-4387.508
-1780.549,-4571.339
-3866.741,-7455.068
-3866.741,-7455.068
-3866.741,-7455.068
-4295.317,-5986.14
-5151.128,-6627.515
